,loss,categorical_accuracy,val_loss,val_categorical_accuracy,lr
32,1.1861240863800049,0.6250658631324768,1.4294486045837402,0.5450395345687866,0.001
33,1.1787008047103882,0.6278171539306641,2.1357903480529785,0.4363476634025574,0.001
34,1.1706502437591553,0.6327342987060547,1.5253312587738037,0.5439859628677368,0.001
35,1.1512424945831299,0.6371831893920898,1.354718804359436,0.5724319815635681,0.001
36,1.141863465309143,0.6391149163246155,1.620261549949646,0.5209833383560181,0.001
37,1.1323946714401245,0.6419247388839722,1.6821651458740234,0.4739244878292084,0.001
38,1.126347303390503,0.6432710886001587,1.7247458696365356,0.457067608833313,0.001
39,1.115012288093567,0.6466077566146851,1.3950810432434082,0.5806848406791687,0.001
40,1.1103872060775757,0.645729660987854,1.3908289670944214,0.5617207884788513,0.001
41,1.0978459119796753,0.6519346833229065,1.7079733610153198,0.48024582862854004,0.001
42,1.0880149602890015,0.6531054377555847,2.279578924179077,0.38735732436180115,0.001
43,1.0776914358139038,0.6581396460533142,1.7435908317565918,0.46444249153137207,0.001
44,1.0795940160751343,0.6593104004859924,2.38663649559021,0.32151010632514954,0.001
45,1.0583914518356323,0.6658666729927063,1.5902024507522583,0.5464442372322083,0.001
46,1.0511277914047241,0.6658081412315369,1.5052109956741333,0.558735728263855,0.001
47,1.048062801361084,0.666100800037384,1.5510975122451782,0.524319589138031,0.001
48,1.0386005640029907,0.6704325675964355,1.549882411956787,0.532221257686615,0.001
49,1.0276994705200195,0.6721301674842834,1.625584363937378,0.496049165725708,0.001
50,1.0218262672424316,0.6733009219169617,1.6467925310134888,0.49148374795913696,0.001
51,1.00035560131073,0.6809108257293701,1.6885969638824463,0.4839332699775696,0.001
52,1.007339596748352,0.6778668761253357,1.5194257497787476,0.5529412031173706,0.001
53,0.9991359710693359,0.6814962029457092,1.3004299402236938,0.6079016923904419,0.001
54,0.9849665760993958,0.6861792206764221,1.712031364440918,0.517998218536377,0.001
55,0.9829525947570801,0.6876426935195923,1.4589632749557495,0.5720807909965515,0.001
56,0.9642223715782166,0.6914476156234741,1.341357946395874,0.592625081539154,0.001
57,0.975884735584259,0.6879938840866089,1.8959187269210815,0.46128183603286743,0.001
58,0.9549043774604797,0.6965989470481873,1.3481943607330322,0.5848990082740784,0.001
59,0.9475051164627075,0.6972428560256958,1.444117784500122,0.5726075768470764,0.001
60,0.9363676905632019,0.7020429372787476,1.7133458852767944,0.5115013122558594,0.001
61,0.9310439229011536,0.7030966281890869,1.544980525970459,0.5550482869148254,0.001
62,0.9170330166816711,0.7056137919425964,1.369489073753357,0.6159789562225342,0.001
63,0.9156186580657959,0.7080723643302917,1.7606819868087769,0.47164177894592285,0.001
64,0.9071131944656372,0.7078967690467834,1.5537512302398682,0.5450395345687866,0.001
65,0.896949052810669,0.7158578634262085,1.7924721240997314,0.47989463806152344,0.001
66,0.8896399140357971,0.7133992910385132,1.8931623697280884,0.4737488925457001,0.001
67,0.8854849338531494,0.7152139544487,2.155442953109741,0.4291483759880066,0.001
68,0.8774269223213196,0.7183164358139038,1.6938166618347168,0.5281826257705688,0.001
69,0.8711046576499939,0.7195457220077515,2.4007797241210938,0.394381046295166,0.001
70,0.8700913190841675,0.7192530632019043,1.7841155529022217,0.4858647882938385,0.001
71,0.8542492389678955,0.727038562297821,1.5715214014053345,0.524319589138031,0.001
72,0.8507727980613708,0.7308435440063477,2.7684249877929688,0.38015803694725037,0.001
73,0.845180869102478,0.7310776710510254,2.3910937309265137,0.42546093463897705,0.001
74,0.829705536365509,0.7301411032676697,1.873687505722046,0.5095698237419128,0.001
75,0.8163241147994995,0.7375168204307556,1.5915133953094482,0.5573309659957886,0.001
76,0.8128988742828369,0.7390388250350952,1.6983541250228882,0.5220368504524231,0.001
77,0.8181883096694946,0.7418486475944519,2.0753462314605713,0.45338016748428345,0.001
78,0.8053738474845886,0.7433120608329773,2.175344944000244,0.46479368209838867,0.001
79,0.8001057505607605,0.7440145015716553,1.4019676446914673,0.6064969301223755,0.001
80,0.784075140953064,0.7465316653251648,1.5968528985977173,0.545741856098175,0.001
81,0.7792913913726807,0.7493999600410461,2.202216863632202,0.447761207818985,0.001
82,0.7736690640449524,0.7533220052719116,2.8246185779571533,0.3727831542491913,0.001
83,0.7651834487915039,0.7516244053840637,1.574856162071228,0.5671641826629639,0.001
84,0.7673192024230957,0.7558391094207764,1.7061758041381836,0.5195785760879517,0.001
85,0.7607324123382568,0.7553123235702515,2.0033891201019287,0.4656716287136078,0.001
86,0.7460744976997375,0.7611075043678284,2.3874928951263428,0.38946443796157837,0.001
87,0.7471307516098022,0.7602294683456421,2.5673580169677734,0.37980684638023376,0.001
88,0.7338681221008301,0.7646783590316772,1.7697436809539795,0.5330992341041565,0.001
89,0.730154812335968,0.7662003040313721,2.6769468784332275,0.3822651505470276,0.001
90,0.7185140252113342,0.7701223492622375,1.6681286096572876,0.5877085328102112,0.001
91,0.719914436340332,0.7710003852844238,1.9950882196426392,0.49078139662742615,0.001
92,0.7019450068473816,0.7759175896644592,2.0884552001953125,0.4577699601650238,0.001
93,0.702141284942627,0.7758005261421204,1.994597315788269,0.5460930466651917,0.001
94,0.6967836618423462,0.777029812335968,2.4665119647979736,0.4189639985561371,0.001
95,0.6933972835540771,0.7763859033584595,3.7426066398620605,0.3188762068748474,0.001
96,0.6821455955505371,0.7835274934768677,1.5044682025909424,0.6086040139198303,0.001
97,0.6744526624679565,0.785283625125885,1.943962574005127,0.48955222964286804,0.001
98,0.680528461933136,0.7868055701255798,2.1942548751831055,0.49183493852615356,0.001
99,0.655994713306427,0.7887958884239197,2.902101516723633,0.3827919363975525,0.001
100,0.6647142767906189,0.7887373566627502,1.5704724788665771,0.5894644260406494,0.001
101,0.655113935470581,0.7909618020057678,2.089620590209961,0.48112380504608154,0.001
102,0.6528838872909546,0.7924252152442932,2.1592376232147217,0.44442492723464966,0.001
103,0.6338986158370972,0.7967569828033447,2.3405091762542725,0.3917471468448639,0.001
104,0.5624305605888367,0.8229233622550964,1.9288537502288818,0.532221257686615,0.0005
105,0.5466086864471436,0.8333430886268616,1.661882996559143,0.5534679293632507,0.0005
106,0.5421023964881897,0.835684597492218,1.7106528282165527,0.5671641826629639,0.0005
107,0.5343755483627319,0.8351577520370483,1.9262669086456299,0.5113257169723511,0.0005
108,0.5361893177032471,0.8344553112983704,1.4591251611709595,0.616330087184906,0.0005
109,0.5311028957366943,0.8342797160148621,1.5758135318756104,0.5963125824928284,0.0005
110,0.5215051174163818,0.8404846787452698,1.730309247970581,0.5866549611091614,0.0005
111,0.51386958360672,0.8417724967002869,2.1545250415802,0.45408251881599426,0.0005
112,0.5111323595046997,0.8430603742599487,1.4839634895324707,0.625987708568573,0.0005
113,0.5045452117919922,0.8443481922149658,1.6463013887405396,0.604038655757904,0.0005
114,0.5015364289283752,0.8475677371025085,1.8993228673934937,0.5185250043869019,0.0005
115,0.49461817741394043,0.8498507142066956,1.5616793632507324,0.613520622253418,0.0005
116,0.4868305027484894,0.851782500743866,1.5567314624786377,0.6035118699073792,0.0005
117,0.485970675945282,0.8513727188110352,2.031371831893921,0.5032484531402588,0.0005
118,0.4818183183670044,0.851782500743866,1.645920753479004,0.5952590107917786,0.0005
119,0.4788912236690521,0.8533629775047302,1.691041350364685,0.6045653820037842,0.0005
120,0.4745975434780121,0.8557044863700867,1.5423593521118164,0.6177348494529724,0.0005
121,0.47127124667167664,0.8565825819969177,2.1783955097198486,0.48094820976257324,0.0005
122,0.46542441844940186,0.8565825819969177,1.5735225677490234,0.6079016923904419,0.0005
123,0.46709245443344116,0.8579289317131042,1.56826913356781,0.6140474081039429,0.0005
124,0.45834851264953613,0.8612655997276306,1.754446268081665,0.5917471647262573,0.0005
125,0.45225074887275696,0.8610899448394775,1.6523436307907104,0.6068481206893921,0.0005
126,0.456714391708374,0.8582216501235962,1.7757911682128906,0.599473237991333,0.0005
127,0.46315979957580566,0.8589240908622742,1.5006921291351318,0.6484635472297668,0.0005
128,0.4436524212360382,0.8661242127418518,1.8579875230789185,0.5687445402145386,0.0005
129,0.44647014141082764,0.8636656403541565,1.5047907829284668,0.6365232467651367,0.0005
130,0.4425276815891266,0.8646607995033264,1.666330337524414,0.5922739505767822,0.0005
131,0.4398344159126282,0.8643680810928345,1.7091039419174194,0.6001756191253662,0.0005
132,0.440287709236145,0.8647193312644958,1.8247917890548706,0.5680421590805054,0.0005
133,0.4252881407737732,0.870280385017395,1.6397292613983154,0.6294995546340942,0.0005
134,0.4252465069293976,0.8664169311523438,1.767271876335144,0.6000000238418579,0.0005
135,0.4234132170677185,0.8690510988235474,1.743951678276062,0.6077260971069336,0.0005
136,0.4239639639854431,0.8685827851295471,1.9178833961486816,0.5747146606445312,0.0005
137,0.42211776971817017,0.8722121119499207,1.800630807876587,0.593151867389679,0.0005
138,0.4136839807033539,0.8725048303604126,1.7878036499023438,0.6082528829574585,0.0005
139,0.4127940535545349,0.8731487393379211,1.6847399473190308,0.607374906539917,0.0005
140,0.40927013754844666,0.8761926889419556,1.6755242347717285,0.6086040139198303,0.0005
141,0.4053873121738434,0.8770122528076172,1.6745721101760864,0.5924495458602905,0.0005
142,0.41117554903030396,0.8771878480911255,1.5431822538375854,0.6461808681488037,0.0005
143,0.40345340967178345,0.8751975893974304,1.904774785041809,0.5754170417785645,0.0005
144,0.39660099148750305,0.8790610432624817,1.7801893949508667,0.5705004334449768,0.0005
145,0.3925274610519409,0.8808757066726685,1.6984552145004272,0.5903424024581909,0.0005
146,0.3864598572254181,0.883392870426178,1.7331337928771973,0.618086040019989,0.0005
147,0.3864535093307495,0.8810513615608215,1.6512082815170288,0.636698842048645,0.0005
148,0.38496702909469604,0.8812269568443298,1.9712318181991577,0.5371378660202026,0.0005
149,0.3840056359767914,0.884095311164856,1.783772587776184,0.6057945489883423,0.0005
150,0.3788902461528778,0.8843879699707031,1.6611719131469727,0.627743661403656,0.0005
151,0.37412703037261963,0.8879002332687378,2.0947725772857666,0.5620719790458679,0.0005
152,0.38210955262184143,0.8819879293441772,1.6826646327972412,0.6138718128204346,0.0005
153,0.37287843227386475,0.8862026333808899,2.055964946746826,0.5408253073692322,0.0005
154,0.33947131037712097,0.8990809321403503,1.4321645498275757,0.672870934009552,0.00025
155,0.33180567622184753,0.9034712910652161,1.513627290725708,0.6461808681488037,0.00025
156,0.33530235290527344,0.9009541869163513,1.5420763492584229,0.6431958079338074,0.00025
157,0.3294636905193329,0.901890754699707,1.6068534851074219,0.6489903330802917,0.00025
158,0.32494255900382996,0.9054615497589111,1.7112383842468262,0.5891132354736328,0.00025
159,0.32243552803993225,0.9059298634529114,1.6562080383300781,0.643546998500824,0.00025
160,0.3264061212539673,0.9045249819755554,1.688957929611206,0.6224758625030518,0.00025
161,0.3221375346183777,0.9075103998184204,1.5406570434570312,0.6611062288284302,0.00025
162,0.3194284737110138,0.9066323041915894,1.5496450662612915,0.6628621816635132,0.00025
163,0.32202038168907166,0.9061054587364197,1.5060884952545166,0.6593503355979919,0.00025
164,0.31137239933013916,0.9075103998184204,1.4891691207885742,0.6644424796104431,0.00025
165,0.3127274215221405,0.9089738130569458,1.5453486442565918,0.6560140252113342,0.00025
166,0.3100295066833496,0.9083884358406067,1.4878240823745728,0.6665496230125427,0.00025
167,0.31069183349609375,0.9075103998184204,1.4973578453063965,0.667778730392456,0.00025
168,0.31287094950675964,0.9065152406692505,1.5285123586654663,0.6616330146789551,0.00025
169,0.3121317923069,0.907451868057251,1.5241832733154297,0.6597014665603638,0.00025
170,0.3055119514465332,0.9099104404449463,1.5663355588912964,0.6575943827629089,0.00025
171,0.3069289028644562,0.9102030992507935,1.4887861013412476,0.6709394454956055,0.00025
172,0.2969313859939575,0.9137153625488281,1.7789446115493774,0.6082528829574585,0.00025
173,0.2998218536376953,0.9109641313552856,1.5507539510726929,0.6533801555633545,0.00025
174,0.30232375860214233,0.910437285900116,1.5274770259857178,0.6644424796104431,0.00025
175,0.29894712567329407,0.9128373265266418,1.5758343935012817,0.6637400984764099,0.00025
176,0.2967110872268677,0.9133641719818115,1.5173720121383667,0.6639156937599182,0.00025
177,0.2940284311771393,0.9143007397651672,1.6742981672286987,0.6345917582511902,0.00025
178,0.29758018255233765,0.9134812355041504,1.563496470451355,0.6619842052459717,0.00025
179,0.28760600090026855,0.9165837168693542,1.5171287059783936,0.6639156937599182,0.00025
180,0.29156211018562317,0.9132471084594727,1.5336239337921143,0.6646180748939514,0.00025
181,0.2915647029876709,0.9140080809593201,1.5626109838485718,0.670061469078064,0.00025
182,0.29146507382392883,0.9148861169815063,1.679153561592102,0.6319578289985657,0.00025
183,0.28935328125953674,0.9159983396530151,1.5571483373641968,0.6707638502120972,0.00025
184,0.284717857837677,0.9158812761306763,1.557692289352417,0.6669008135795593,0.00025
185,0.2825804054737091,0.9177544713020325,1.5478514432907104,0.6651448607444763,0.00025
186,0.2882675528526306,0.9123690128326416,1.513871431350708,0.6730465292930603,0.00025
187,0.28145110607147217,0.9169349670410156,1.6351332664489746,0.6437225341796875,0.00025
188,0.2798937261104584,0.9177544713020325,1.5619205236434937,0.6665496230125427,0.00025
189,0.28073951601982117,0.9182813167572021,1.5555150508880615,0.6597014665603638,0.00025
190,0.2783295512199402,0.9182813167572021,1.5418111085891724,0.6763827800750732,0.00025
191,0.27503544092178345,0.9193935394287109,1.6768501996994019,0.6323090195655823,0.00025
192,0.2744508683681488,0.9192764759063721,1.5757925510406494,0.6686567068099976,0.00025
193,0.27517464756965637,0.9167593717575073,1.5605870485305786,0.6623353958129883,0.00025
194,0.26989930868148804,0.9195106029510498,1.583480715751648,0.660403847694397,0.00025
195,0.27138832211494446,0.9189837574958801,1.616839051246643,0.6614574193954468,0.00025
196,0.2773659825325012,0.9174618124961853,1.776116132736206,0.6217734813690186,0.00025
197,0.26683279871940613,0.9220277667045593,1.5511809587478638,0.674626886844635,0.00025
198,0.26481524109840393,0.9181057214736938,1.5786110162734985,0.6735733151435852,0.00025
199,0.2660270035266876,0.9211496710777283,1.60043466091156,0.6672520041465759,0.00025
200,0.2659417688846588,0.9230228662490845,1.643596887588501,0.6556628346443176,0.00025
201,0.2675100266933441,0.9203886985778809,1.5831060409545898,0.6665496230125427,0.00025
202,0.2687135934829712,0.9196277260780334,1.5794262886047363,0.6647936701774597,0.00025
203,0.2619084119796753,0.9253643751144409,1.6341081857681274,0.6612818241119385,0.00025
204,0.25025472044944763,0.9270034432411194,1.5379329919815063,0.6744512915611267,0.000125
205,0.24996429681777954,0.9270034432411194,1.5394843816757202,0.6705882549285889,0.000125
206,0.24758917093276978,0.9284083843231201,1.5485919713974,0.6679543256759644,0.000125
207,0.24866235256195068,0.928525447845459,1.5755589008331299,0.6753292083740234,0.000125
208,0.24392785131931305,0.9311596155166626,1.557824730873108,0.6735733151435852,0.000125
209,0.24186311662197113,0.9309840202331543,1.548418641090393,0.6698858737945557,0.000125
210,0.24586226046085358,0.9294620156288147,1.5629576444625854,0.666725218296051,0.000125
211,0.24020281434059143,0.9303986430168152,1.5482804775238037,0.6690078973770142,0.000125
212,0.23850499093532562,0.9300473928451538,1.5611166954040527,0.6765583753585815,0.000125
213,0.23969002068042755,0.931218147277832,1.585037112236023,0.6732221245765686,0.000125
214,0.24008746445178986,0.9318620562553406,1.5695089101791382,0.6811237931251526,0.000125
215,0.2389100044965744,0.9316864609718323,1.5661081075668335,0.6702370643615723,0.000125
216,0.23924943804740906,0.9319206476211548,1.5462912321090698,0.672870934009552,0.000125
217,0.23715190589427948,0.9328572154045105,1.5617071390151978,0.6783143281936646,0.000125
218,0.23865529894828796,0.9332669973373413,1.5839521884918213,0.6711150407791138,0.000125
219,0.23375077545642853,0.9339109063148499,1.5605664253234863,0.6784899234771729,0.000125
220,0.23298150300979614,0.9322718381881714,1.6884143352508545,0.6623353958129883,0.000125
221,0.2368469089269638,0.9317449927330017,1.5645785331726074,0.6830553412437439,0.000125
222,0.23758183419704437,0.9299303293228149,1.5503733158111572,0.6760315895080566,0.000125
223,0.23605629801750183,0.9318035244941711,1.5576450824737549,0.6788411140441895,0.000125
224,0.2290841042995453,0.9332084655761719,1.598702311515808,0.6654960513114929,0.000125
225,0.23712623119354248,0.9302815794944763,1.5875047445297241,0.677963137626648,0.000125
226,0.2351628690958023,0.9308669567108154,1.612736463546753,0.6672520041465759,0.000125
227,0.2315811812877655,0.9323889017105103,1.5857200622558594,0.67568039894104,0.000125
228,0.2280389368534088,0.9354329109191895,1.5761686563491821,0.6777875423431396,0.000125
229,0.22807027399539948,0.9355499744415283,1.562551736831665,0.6788411140441895,0.000125
230,0.22965916991233826,0.9344377517700195,1.6009970903396606,0.6709394454956055,0.000125
231,0.2288891226053238,0.934203565120697,1.589247226715088,0.6709394454956055,0.000125
232,0.22680464386940002,0.9350231289863586,1.5833046436309814,0.6790167093276978,0.000125
233,0.22843195497989655,0.9349060654640198,1.6043779850006104,0.6777875423431396,0.000125
234,0.2249675989151001,0.9354914426803589,1.6160123348236084,0.6751536726951599,0.000125
235,0.2299787700176239,0.9331499338150024,1.5966860055923462,0.6790167093276978,0.000125
236,0.22317981719970703,0.9374231696128845,1.5987204313278198,0.6821773648262024,0.000125
237,0.22176264226436615,0.9375402331352234,1.5903172492980957,0.668305516242981,0.000125
238,0.22621452808380127,0.9350816607475281,1.6112823486328125,0.67568039894104,0.000125
239,0.22378340363502502,0.9370719194412231,1.6007366180419922,0.6786655187606812,0.000125
240,0.22052326798439026,0.9370133876800537,1.6630820035934448,0.6644424796104431,0.000125
241,0.21950414776802063,0.9373061060905457,1.5906659364700317,0.6788411140441895,0.000125
242,0.21988120675086975,0.9378329515457153,1.6167118549346924,0.6723441481590271,0.000125
243,0.2192801535129547,0.9361938834190369,1.6331144571304321,0.6772607564926147,0.000125
244,0.2208310067653656,0.9371304512023926,1.5879223346710205,0.6781387329101562,0.000125
245,0.220622718334198,0.9358426332473755,1.7367470264434814,0.6609306335449219,0.000125
246,0.22256849706172943,0.9347304105758667,1.5988373756408691,0.6798946261405945,0.000125
247,0.22042658925056458,0.9363109469413757,1.6021296977996826,0.6753292083740234,0.000125
248,0.21858227252960205,0.9353743195533752,1.6313505172729492,0.6714661717414856,0.000125
249,0.2182949334383011,0.9368963241577148,1.6434028148651123,0.6716417670249939,0.000125
250,0.21949470043182373,0.936779260635376,1.6580854654312134,0.6719929575920105,0.000125
251,0.21279671788215637,0.9399988055229187,1.6258952617645264,0.6753292083740234,0.000125
252,0.2160741537809372,0.9369548559188843,1.625762701034546,0.6763827800750732,0.000125
253,0.21592755615711212,0.9383012056350708,1.6251161098480225,0.6719929575920105,0.000125
254,0.21631889045238495,0.9388280510902405,1.6614031791687012,0.6711150407791138,1e-04
255,0.2161281406879425,0.9376572966575623,1.6213620901107788,0.6769095659255981,1e-04
256,0.2122938483953476,0.9402915239334106,1.632806658744812,0.6753292083740234,1e-04
257,0.21096019446849823,0.9388865828514099,1.616998553276062,0.6725197434425354,1e-04
258,0.21032752096652985,0.9402915239334106,1.611756682395935,0.6758559942245483,1e-04
259,0.20957732200622559,0.939764678478241,1.612004280090332,0.6709394454956055,1e-04
260,0.20915192365646362,0.9401744604110718,1.6123329401016235,0.674626886844635,1e-04
261,0.20717628300189972,0.9406427145004272,1.6431218385696411,0.6741001009941101,1e-04
262,0.205099955201149,0.9424574375152588,1.6065846681594849,0.6749780774116516,1e-04
263,0.2063014656305313,0.942750096321106,1.6469160318374634,0.67568039894104,1e-04
264,0.206513911485672,0.9416964054107666,1.6290720701217651,0.6732221245765686,1e-04
265,0.20795977115631104,0.9405841827392578,1.6082947254180908,0.674626886844635,1e-04
266,0.2016148716211319,0.9429256916046143,1.6137884855270386,0.6763827800750732,1e-04
267,0.2022545039653778,0.9446232914924622,1.655412197113037,0.6695346832275391,1e-04
268,0.20665429532527924,0.9423989057540894,1.6603906154632568,0.6711150407791138,1e-04
269,0.20209698379039764,0.9435110688209534,1.6448297500610352,0.6721685528755188,1e-04
270,0.20212139189243317,0.9432184100151062,1.6395413875579834,0.6770851612091064,1e-04
271,0.2045266181230545,0.9428086280822754,1.7114611864089966,0.6674275398254395,1e-04
272,0.2028760462999344,0.9421061873435974,1.626780390739441,0.6805970072746277,1e-04
273,0.1998344510793686,0.9436867237091064,1.64281165599823,0.6769095659255981,1e-04
274,0.20450355112552643,0.942047655582428,1.6446810960769653,0.6744512915611267,1e-04
275,0.2030678242444992,0.9416964054107666,1.678010106086731,0.6739245057106018,1e-04
276,0.20381909608840942,0.9410524964332581,1.6578370332717896,0.6733977198600769,1e-04
277,0.20171737670898438,0.9429256916046143,1.6559113264083862,0.6765583753585815,1e-04
278,0.20379716157913208,0.9408769011497498,1.633274793624878,0.6790167093276978,1e-04
279,0.1973174661397934,0.9445062279701233,1.6405231952667236,0.6776119470596313,1e-04
280,0.20127244293689728,0.9429842829704285,1.6465693712234497,0.6776119470596313,1e-04
281,0.19768793880939484,0.9446232914924622,1.672623872756958,0.6748024821281433,1e-04
282,0.19755689799785614,0.9444476962089539,1.6593559980392456,0.6781387329101562,1e-04
283,0.19672426581382751,0.9442135691642761,1.6576133966445923,0.6755048036575317,1e-04
284,0.19769404828548431,0.9438037872314453,1.638370394706726,0.6772607564926147,1e-04
285,0.19928103685379028,0.942750096321106,1.6663089990615845,0.6786655187606812,1e-04
286,0.19169999659061432,0.9460867643356323,1.7059698104858398,0.67568039894104,1e-04
287,0.1968872994184494,0.9431598782539368,1.6665682792663574,0.6762071847915649,1e-04
288,0.19714723527431488,0.9435696601867676,1.6708569526672363,0.6770851612091064,1e-04
289,0.19570782780647278,0.9439793825149536,1.6560896635055542,0.6763827800750732,1e-04
290,0.1916811168193817,0.9449745416641235,1.6591695547103882,0.6748024821281433,1e-04
291,0.19545017182826996,0.9441550374031067,1.681982398033142,0.6709394454956055,1e-04
292,0.1922251284122467,0.9460867643356323,1.6463748216629028,0.6786655187606812,1e-04
293,0.19455860555171967,0.9457940459251404,1.720154047012329,0.6551361083984375,1e-04
294,0.19951453804969788,0.9438037872314453,1.6557528972625732,0.6739245057106018,1e-04
295,0.19166821241378784,0.9452086687088013,1.6770507097244263,0.672870934009552,1e-04
296,0.19634632766246796,0.9434525370597839,1.7015736103057861,0.6674275398254395,1e-04
297,0.1919875591993332,0.945911169052124,1.6582276821136475,0.6739245057106018,1e-04
298,0.19063308835029602,0.9467892050743103,1.6785833835601807,0.6732221245765686,1e-04
299,0.19351282715797424,0.9443891644477844,1.67631196975708,0.6725197434425354,1e-04
300,0.18952038884162903,0.9456184506416321,1.6703892946243286,0.6730465292930603,1e-04
301,0.19298014044761658,0.944037914276123,1.6787806749343872,0.6697102785110474,1e-04
302,0.19171680510044098,0.9462623596191406,1.6752982139587402,0.6784899234771729,1e-04
303,0.18819428980350494,0.947023332118988,1.696710228919983,0.6709394454956055,1e-04
304,0.18741488456726074,0.9465550780296326,1.7069127559661865,0.6788411140441895,1e-04
305,0.1901237666606903,0.9451501369476318,1.6774457693099976,0.6744512915611267,1e-04
306,0.18961262702941895,0.9454428553581238,1.6649541854858398,0.6769095659255981,1e-04
307,0.1868639439344406,0.9464965462684631,1.716821551322937,0.6718173623085022,1e-04
308,0.18490101397037506,0.9475501775741577,1.702332615852356,0.6770851612091064,1e-04
309,0.19133369624614716,0.9462038278579712,1.728753924369812,0.668305516242981,1e-04
310,0.18623346090316772,0.9462623596191406,1.695249080657959,0.6751536726951599,1e-04
311,0.18545718491077423,0.9475501775741577,1.6921725273132324,0.6753292083740234,1e-04
312,0.18447904288768768,0.9476673007011414,1.6823548078536987,0.6781387329101562,1e-04
313,0.1891976147890091,0.9471404552459717,1.6869962215423584,0.6709394454956055,1e-04
314,0.18391750752925873,0.948018491268158,1.693965196609497,0.67568039894104,1e-04
315,0.1826588213443756,0.9483697414398193,1.781585931777954,0.6391571760177612,1e-04
316,0.18397842347621918,0.9480770230293274,1.7094110250473022,0.6602282524108887,1e-04
317,0.18266303837299347,0.9484282732009888,1.7204161882400513,0.6716417670249939,1e-04
318,0.1856742650270462,0.9475501775741577,1.6931337118148804,0.6695346832275391,1e-04
319,0.1832675337791443,0.9476087093353271,1.713730812072754,0.674626886844635,1e-04
320,0.18409687280654907,0.9478428959846497,1.7106233835220337,0.674626886844635,1e-04
321,0.18299821019172668,0.9495404958724976,1.7494850158691406,0.672870934009552,1e-04
322,0.18440547585487366,0.9483112096786499,1.7387645244598389,0.6660228371620178,1e-04
323,0.18244658410549164,0.946613609790802,1.6914201974868774,0.6725197434425354,1e-04
324,0.18098053336143494,0.949306309223175,1.7546347379684448,0.6686567068099976,1e-04
325,0.18219724297523499,0.9482526779174805,1.6777031421661377,0.6763827800750732,1e-04
326,0.1825314611196518,0.947023332118988,1.7271455526351929,0.6737489104270935,1e-04
327,0.1776992529630661,0.9493648409843445,1.72324800491333,0.6719929575920105,1e-04
328,0.17712174355983734,0.9500673413276672,1.7039607763290405,0.6763827800750732,1e-04
329,0.18049879372119904,0.948018491268158,1.7542978525161743,0.6637400984764099,1e-04
330,0.18057480454444885,0.9491307139396667,1.7380664348602295,0.6723441481590271,1e-04
